file	region	depth
bams/kang.SRR15010328.sorted.bam	NC_007195.1:4660561-4662944	70.9128
bams/kang.SRR15010328.sorted.bam	NC_007198.1:258208-259208	68.047
bams/kang.SRR15010328.sorted.bam	NC_007198.1:242866-244662	64.2571
bams/kang.SRR15010328.sorted.bam	NC_007199.1:3531190-3532036	75.1181
bams/kang.SRR15010328.sorted.bam	NC_007199.1:3491106-3496228	73.25
bams/kang.SRR15010329.sorted.bam	NC_007196.1:1523105-1524006	105.815
bams/kang.SRR15010329.sorted.bam	NC_007196.1:1539720-1544676	93.5047
bams/kang.SRR15010329.sorted.bam	NC_007195.1:4650883-4653737	0.412259
bams/kang.SRR15010329.sorted.bam	NC_007195.1:4660561-4662944	85.9979
bams/kang.SRR15010329.sorted.bam	NC_007198.1:258208-259208	0
bams/kang.SRR15010329.sorted.bam	NC_007198.1:242866-244662	82.5793
bams/kang.SRR15010329.sorted.bam	NC_007199.1:3531190-3532036	0
bams/kang.SRR15010329.sorted.bam	NC_007199.1:3491106-3496228	87.5419
bams/kang.SRR15010330.sorted.bam	NC_007196.1:1523105-1524006	102.976
bams/kang.SRR15010330.sorted.bam	NC_007196.1:1539720-1544676	89.8394
bams/kang.SRR15010330.sorted.bam	NC_007195.1:4650883-4653737	89.6602
bams/kang.SRR15010330.sorted.bam	NC_007195.1:4660561-4662944	79.706
bams/kang.SRR15010330.sorted.bam	NC_007198.1:258208-259208	85.4825
bams/kang.SRR15010330.sorted.bam	NC_007198.1:242866-244662	69.7896
bams/kang.SRR15010330.sorted.bam	NC_007199.1:3531190-3532036	0
bams/kang.SRR15010330.sorted.bam	NC_007199.1:3491106-3496228	94.9083
bams/kang.SRR15010331.sorted.bam	NC_007196.1:1523105-1524006	0
bams/kang.SRR15010331.sorted.bam	NC_007196.1:1539720-1544676	76.7024
bams/kang.SRR15010331.sorted.bam	NC_007195.1:4650883-4653737	75.5965
bams/kang.SRR15010331.sorted.bam	NC_007195.1:4660561-4662944	71.3628
bams/kang.SRR15010331.sorted.bam	NC_007198.1:258208-259208	0.314685
bams/kang.SRR15010331.sorted.bam	NC_007198.1:242866-244662	63.2933
bams/kang.SRR15010331.sorted.bam	NC_007199.1:3531190-3532036	73.3247
bams/kang.SRR15010331.sorted.bam	NC_007199.1:3491106-3496228	78.5307
bams/kang.SRR15010332.sorted.bam	NC_007196.1:1523105-1524006	0
bams/kang.SRR15010332.sorted.bam	NC_007196.1:1539720-1544676	95.2518
bams/kang.SRR15010332.sorted.bam	NC_007195.1:4650883-4653737	0
bams/kang.SRR15010332.sorted.bam	NC_007195.1:4660561-4662944	90.3893
bams/kang.SRR15010332.sorted.bam	NC_007198.1:258208-259208	69.966
bams/kang.SRR15010332.sorted.bam	NC_007198.1:242866-244662	71.5403
bams/kang.SRR15010332.sorted.bam	NC_007199.1:3531190-3532036	0
bams/kang.SRR15010332.sorted.bam	NC_007199.1:3491106-3496228	94.5126
bams/kang.SRR15010333.sorted.bam	NC_007196.1:1523105-1524006	0.384701
bams/kang.SRR15010333.sorted.bam	NC_007196.1:1539720-1544676	98.5634
bams/kang.SRR15010333.sorted.bam	NC_007195.1:4650883-4653737	0.351664
bams/kang.SRR15010333.sorted.bam	NC_007195.1:4660561-4662944	94.557
bams/kang.SRR15010333.sorted.bam	NC_007198.1:258208-259208	0.411588
bams/kang.SRR15010333.sorted.bam	NC_007198.1:242866-244662	81.7151
bams/kang.SRR15010333.sorted.bam	NC_007199.1:3531190-3532036	93.4805
bams/kang.SRR15010333.sorted.bam	NC_007199.1:3491106-3496228	91.6059
bams/kang.SRR15010334.sorted.bam	NC_007196.1:1523105-1524006	89.8592
bams/kang.SRR15010334.sorted.bam	NC_007196.1:1539720-1544676	88.8616
bams/kang.SRR15010334.sorted.bam	NC_007195.1:4650883-4653737	0
bams/kang.SRR15010334.sorted.bam	NC_007195.1:4660561-4662944	85.508
bams/kang.SRR15010334.sorted.bam	NC_007198.1:258208-259208	0.343656
bams/kang.SRR15010334.sorted.bam	NC_007198.1:242866-244662	63.7318
bams/kang.SRR15010334.sorted.bam	NC_007199.1:3531190-3532036	0.634002
bams/kang.SRR15010334.sorted.bam	NC_007199.1:3491106-3496228	86.7423
bams/kang.SRR15010335.sorted.bam	NC_007196.1:1523105-1524006	0.556541
bams/kang.SRR15010335.sorted.bam	NC_007196.1:1539720-1544676	81.881
bams/kang.SRR15010335.sorted.bam	NC_007195.1:4650883-4653737	0.0150613
bams/kang.SRR15010335.sorted.bam	NC_007195.1:4660561-4662944	83.133
bams/kang.SRR15010335.sorted.bam	NC_007198.1:258208-259208	0
bams/kang.SRR15010335.sorted.bam	NC_007198.1:242866-244662	71.9566
bams/kang.SRR15010335.sorted.bam	NC_007199.1:3531190-3532036	72.327
bams/kang.SRR15010335.sorted.bam	NC_007199.1:3491106-3496228	92.3855
bams/kang.SRR15010336.sorted.bam	NC_007196.1:1523105-1524006	0
bams/kang.SRR15010336.sorted.bam	NC_007196.1:1539720-1544676	80.2052
bams/kang.SRR15010336.sorted.bam	NC_007195.1:4650883-4653737	0
bams/kang.SRR15010336.sorted.bam	NC_007195.1:4660561-4662944	74.2416
bams/kang.SRR15010336.sorted.bam	NC_007198.1:258208-259208	82.5824
bams/kang.SRR15010336.sorted.bam	NC_007198.1:242866-244662	60.5198
bams/kang.SRR15010336.sorted.bam	NC_007199.1:3531190-3532036	0
bams/kang.SRR15010336.sorted.bam	NC_007199.1:3491106-3496228	82.8936
bams/kang.SRR15010337.sorted.bam	NC_007196.1:1523105-1524006	0
bams/kang.SRR15010337.sorted.bam	NC_007196.1:1539720-1544676	71.8638
bams/kang.SRR15010337.sorted.bam	NC_007195.1:4650883-4653737	0
bams/kang.SRR15010337.sorted.bam	NC_007195.1:4660561-4662944	67.0495
bams/kang.SRR15010337.sorted.bam	NC_007198.1:258208-259208	72.7493
bams/kang.SRR15010337.sorted.bam	NC_007198.1:242866-244662	58.1113
bams/kang.SRR15010337.sorted.bam	NC_007199.1:3531190-3532036	0
bams/kang.SRR15010337.sorted.bam	NC_007199.1:3491106-3496228	71.405
bams/kang.SRR15010338.sorted.bam	NC_007196.1:1523105-1524006	89.5953
bams/kang.SRR15010338.sorted.bam	NC_007196.1:1539720-1544676	80.3476
bams/kang.SRR15010338.sorted.bam	NC_007195.1:4650883-4653737	86.4907
bams/kang.SRR15010338.sorted.bam	NC_007195.1:4660561-4662944	78.2987
bams/kang.SRR15010338.sorted.bam	NC_007198.1:258208-259208	76.8352
bams/kang.SRR15010338.sorted.bam	NC_007198.1:242866-244662	65.0991
bams/kang.SRR15010338.sorted.bam	NC_007199.1:3531190-3532036	89.0071
bams/kang.SRR15010338.sorted.bam	NC_007199.1:3491106-3496228	88.2393
bams/kang.SRR15010339.sorted.bam	NC_007196.1:1523105-1524006	86.6674
bams/kang.SRR15010339.sorted.bam	NC_007196.1:1539720-1544676	74.935
bams/kang.SRR15010339.sorted.bam	NC_007195.1:4650883-4653737	63.9856
bams/kang.SRR15010339.sorted.bam	NC_007195.1:4660561-4662944	67.4669
bams/kang.SRR15010339.sorted.bam	NC_007198.1:258208-259208	0.501499
bams/kang.SRR15010339.sorted.bam	NC_007198.1:242866-244662	56.7056
bams/kang.SRR15010339.sorted.bam	NC_007199.1:3531190-3532036	0
bams/kang.SRR15010339.sorted.bam	NC_007199.1:3491106-3496228	76.0168
bams/kang.SRR15010340.sorted.bam	NC_007196.1:1523105-1524006	0
bams/kang.SRR15010340.sorted.bam	NC_007196.1:1539720-1544676	69.8176
bams/kang.SRR15010340.sorted.bam	NC_007195.1:4650883-4653737	0.175832
bams/kang.SRR15010340.sorted.bam	NC_007195.1:4660561-4662944	68.5881
bams/kang.SRR15010340.sorted.bam	NC_007198.1:258208-259208	62.009
bams/kang.SRR15010340.sorted.bam	NC_007198.1:242866-244662	55.7485
bams/kang.SRR15010340.sorted.bam	NC_007199.1:3531190-3532036	0.317591
bams/kang.SRR15010340.sorted.bam	NC_007199.1:3491106-3496228	73.5954
bams/kang.SRR15010341.sorted.bam	NC_007196.1:1523105-1524006	88.1774
bams/kang.SRR15010341.sorted.bam	NC_007196.1:1539720-1544676	75.2455
bams/kang.SRR15010341.sorted.bam	NC_007195.1:4650883-4653737	0
bams/kang.SRR15010341.sorted.bam	NC_007195.1:4660561-4662944	71.294
bams/kang.SRR15010341.sorted.bam	NC_007198.1:258208-259208	79.5315
bams/kang.SRR15010341.sorted.bam	NC_007198.1:242866-244662	61.0807
bams/kang.SRR15010341.sorted.bam	NC_007199.1:3531190-3532036	81.4038
bams/kang.SRR15010341.sorted.bam	NC_007199.1:3491106-3496228	86.6196
bams/kang.SRR15010342.sorted.bam	NC_007196.1:1523105-1524006	77.01
bams/kang.SRR15010342.sorted.bam	NC_007196.1:1539720-1544676	63.3462
bams/kang.SRR15010342.sorted.bam	NC_007195.1:4650883-4653737	72.5849
bams/kang.SRR15010342.sorted.bam	NC_007195.1:4660561-4662944	66.1808
bams/kang.SRR15010342.sorted.bam	NC_007198.1:258208-259208	67.5724
bams/kang.SRR15010342.sorted.bam	NC_007198.1:242866-244662	46.6566
bams/kang.SRR15010342.sorted.bam	NC_007199.1:3531190-3532036	0.29634
bams/kang.SRR15010342.sorted.bam	NC_007199.1:3491106-3496228	65.3726
bams/kang.SRR15010343.sorted.bam	NC_007196.1:1523105-1524006	0
bams/kang.SRR15010343.sorted.bam	NC_007196.1:1539720-1544676	90.0573
bams/kang.SRR15010343.sorted.bam	NC_007195.1:4650883-4653737	88.7842
bams/kang.SRR15010343.sorted.bam	NC_007195.1:4660561-4662944	87.5575
bams/kang.SRR15010343.sorted.bam	NC_007198.1:258208-259208	74.4735
bams/kang.SRR15010343.sorted.bam	NC_007198.1:242866-244662	73.483
bams/kang.SRR15010343.sorted.bam	NC_007199.1:3531190-3532036	0
bams/kang.SRR15010343.sorted.bam	NC_007199.1:3491106-3496228	93.7394
bams/kang.SRR15010344.sorted.bam	NC_007196.1:1523105-1524006	88.49
bams/kang.SRR15010344.sorted.bam	NC_007196.1:1539720-1544676	84.2197
bams/kang.SRR15010344.sorted.bam	NC_007195.1:4650883-4653737	0.17373
bams/kang.SRR15010344.sorted.bam	NC_007195.1:4660561-4662944	76.3041
bams/kang.SRR15010344.sorted.bam	NC_007198.1:258208-259208	83.4356
bams/kang.SRR15010344.sorted.bam	NC_007198.1:242866-244662	73.1208
bams/kang.SRR15010344.sorted.bam	NC_007199.1:3531190-3532036	0
bams/kang.SRR15010344.sorted.bam	NC_007199.1:3491106-3496228	91.8645
bams/kang.SRR15010345.sorted.bam	NC_007196.1:1523105-1524006	0
bams/kang.SRR15010345.sorted.bam	NC_007196.1:1539720-1544676	80.9457
bams/kang.SRR15010345.sorted.bam	NC_007195.1:4650883-4653737	0
bams/kang.SRR15010345.sorted.bam	NC_007195.1:4660561-4662944	78.6841
bams/kang.SRR15010345.sorted.bam	NC_007198.1:258208-259208	0
bams/kang.SRR15010345.sorted.bam	NC_007198.1:242866-244662	59.6683
bams/kang.SRR15010345.sorted.bam	NC_007199.1:3531190-3532036	0
bams/kang.SRR15010345.sorted.bam	NC_007199.1:3491106-3496228	81.0527
bams/kang.SRR15010346.sorted.bam	NC_007196.1:1523105-1524006	0
bams/kang.SRR15010346.sorted.bam	NC_007196.1:1539720-1544676	69.05
bams/kang.SRR15010346.sorted.bam	NC_007195.1:4650883-4653737	0
bams/kang.SRR15010346.sorted.bam	NC_007195.1:4660561-4662944	65.245
bams/kang.SRR15010346.sorted.bam	NC_007198.1:258208-259208	0
bams/kang.SRR15010346.sorted.bam	NC_007198.1:242866-244662	51.985
bams/kang.SRR15010346.sorted.bam	NC_007199.1:3531190-3532036	0
bams/kang.SRR15010346.sorted.bam	NC_007199.1:3491106-3496228	64.2288
bams/kang.SRR15010347.sorted.bam	NC_007196.1:1523105-1524006	0.490022
bams/kang.SRR15010347.sorted.bam	NC_007196.1:1539720-1544676	80.3728
bams/kang.SRR15010347.sorted.bam	NC_007195.1:4650883-4653737	0
bams/kang.SRR15010347.sorted.bam	NC_007195.1:4660561-4662944	75.0935
bams/kang.SRR15010347.sorted.bam	NC_007198.1:258208-259208	69.3986
bams/kang.SRR15010347.sorted.bam	NC_007198.1:242866-244662	64.507
bams/kang.SRR15010347.sorted.bam	NC_007199.1:3531190-3532036	78.8737
bams/kang.SRR15010347.sorted.bam	NC_007199.1:3491106-3496228	81.9047
bams/kang.SRR15010348.sorted.bam	NC_007196.1:1523105-1524006	0
bams/kang.SRR15010348.sorted.bam	NC_007196.1:1539720-1544676	71.3206
bams/kang.SRR15010348.sorted.bam	NC_007195.1:4650883-4653737	0
bams/kang.SRR15010348.sorted.bam	NC_007195.1:4660561-4662944	74.1888
bams/kang.SRR15010348.sorted.bam	NC_007198.1:258208-259208	63.8631
bams/kang.SRR15010348.sorted.bam	NC_007198.1:242866-244662	55.0384
bams/kang.SRR15010348.sorted.bam	NC_007199.1:3531190-3532036	70.9079
bams/kang.SRR15010348.sorted.bam	NC_007199.1:3491106-3496228	73.6588
bams/kang.SRR15010349.sorted.bam	NC_007196.1:1523105-1524006	0
bams/kang.SRR15010349.sorted.bam	NC_007196.1:1539720-1544676	77.1925
bams/kang.SRR15010349.sorted.bam	NC_007195.1:4650883-4653737	0
bams/kang.SRR15010349.sorted.bam	NC_007195.1:4660561-4662944	84.0025
bams/kang.SRR15010349.sorted.bam	NC_007198.1:258208-259208	0
bams/kang.SRR15010349.sorted.bam	NC_007198.1:242866-244662	56.9121
bams/kang.SRR15010349.sorted.bam	NC_007199.1:3531190-3532036	85.013
bams/kang.SRR15010349.sorted.bam	NC_007199.1:3491106-3496228	81.5918
bams/kang.SRR15010350.sorted.bam	NC_007196.1:1523105-1524006	0.225055
bams/kang.SRR15010350.sorted.bam	NC_007196.1:1539720-1544676	78.8015
bams/kang.SRR15010350.sorted.bam	NC_007195.1:4650883-4653737	0
bams/kang.SRR15010350.sorted.bam	NC_007195.1:4660561-4662944	83.6338
bams/kang.SRR15010350.sorted.bam	NC_007198.1:258208-259208	80.2308
bams/kang.SRR15010350.sorted.bam	NC_007198.1:242866-244662	62.8397
bams/kang.SRR15010350.sorted.bam	NC_007199.1:3531190-3532036	0.59268
bams/kang.SRR15010350.sorted.bam	NC_007199.1:3491106-3496228	83.4987
bams/kang.SRR15010351.sorted.bam	NC_007196.1:1523105-1524006	0.556541
bams/kang.SRR15010351.sorted.bam	NC_007196.1:1539720-1544676	73.7618
bams/kang.SRR15010351.sorted.bam	NC_007195.1:4650883-4653737	0
bams/kang.SRR15010351.sorted.bam	NC_007195.1:4660561-4662944	76.258
bams/kang.SRR15010351.sorted.bam	NC_007198.1:258208-259208	0
bams/kang.SRR15010351.sorted.bam	NC_007198.1:242866-244662	56.5086
bams/kang.SRR15010351.sorted.bam	NC_007199.1:3531190-3532036	78.2798
bams/kang.SRR15010351.sorted.bam	NC_007199.1:3491106-3496228	75.7909
bams/kang.SRR15010352.sorted.bam	NC_007196.1:1523105-1524006	81.8392
bams/kang.SRR15010352.sorted.bam	NC_007196.1:1539720-1544676	84.7083
bams/kang.SRR15010352.sorted.bam	NC_007195.1:4650883-4653737	0
bams/kang.SRR15010352.sorted.bam	NC_007195.1:4660561-4662944	74.4539
bams/kang.SRR15010352.sorted.bam	NC_007198.1:258208-259208	0
bams/kang.SRR15010352.sorted.bam	NC_007198.1:242866-244662	62.3311
bams/kang.SRR15010352.sorted.bam	NC_007199.1:3531190-3532036	0.451004
bams/kang.SRR15010352.sorted.bam	NC_007199.1:3491106-3496228	85.7511
bams/kang.SRR15010353.sorted.bam	NC_007196.1:1523105-1524006	102.216
bams/kang.SRR15010353.sorted.bam	NC_007196.1:1539720-1544676	100.554
bams/kang.SRR15010353.sorted.bam	NC_007195.1:4650883-4653737	1.9366
bams/kang.SRR15010353.sorted.bam	NC_007195.1:4660561-4662944	89.1007
bams/kang.SRR15010353.sorted.bam	NC_007198.1:258208-259208	0.532468
bams/kang.SRR15010353.sorted.bam	NC_007198.1:242866-244662	69.3306
bams/kang.SRR15010353.sorted.bam	NC_007199.1:3531190-3532036	92.3046
bams/kang.SRR15010353.sorted.bam	NC_007199.1:3491106-3496228	103.565
bams/kang.SRR15010354.sorted.bam	NC_007196.1:1523105-1524006	107.364
bams/kang.SRR15010354.sorted.bam	NC_007196.1:1539720-1544676	110.842
bams/kang.SRR15010354.sorted.bam	NC_007195.1:4650883-4653737	118.329
bams/kang.SRR15010354.sorted.bam	NC_007195.1:4660561-4662944	109.957
bams/kang.SRR15010354.sorted.bam	NC_007198.1:258208-259208	0
bams/kang.SRR15010354.sorted.bam	NC_007198.1:242866-244662	95.828
bams/kang.SRR15010354.sorted.bam	NC_007199.1:3531190-3532036	104.286
bams/kang.SRR15010354.sorted.bam	NC_007199.1:3491106-3496228	121.814
bams/kang.SRR15010355.sorted.bam	NC_007196.1:1523105-1524006	0.0210643
bams/kang.SRR15010355.sorted.bam	NC_007196.1:1539720-1544676	82.5413
bams/kang.SRR15010355.sorted.bam	NC_007195.1:4650883-4653737	0.175832
bams/kang.SRR15010355.sorted.bam	NC_007195.1:4660561-4662944	94.7206
bams/kang.SRR15010355.sorted.bam	NC_007198.1:258208-259208	90.2178
bams/kang.SRR15010355.sorted.bam	NC_007198.1:242866-244662	75.5754
bams/kang.SRR15010355.sorted.bam	NC_007199.1:3531190-3532036	0
bams/kang.SRR15010355.sorted.bam	NC_007199.1:3491106-3496228	74.4763
bams/kang.SRR15010356.sorted.bam	NC_007196.1:1523105-1524006	75.449
bams/kang.SRR15010356.sorted.bam	NC_007196.1:1539720-1544676	71.2385
bams/kang.SRR15010356.sorted.bam	NC_007195.1:4650883-4653737	74.704
bams/kang.SRR15010356.sorted.bam	NC_007195.1:4660561-4662944	68.1741
bams/kang.SRR15010356.sorted.bam	NC_007198.1:258208-259208	80.4046
bams/kang.SRR15010356.sorted.bam	NC_007198.1:242866-244662	60.0428
bams/kang.SRR15010356.sorted.bam	NC_007199.1:3531190-3532036	0
bams/kang.SRR15010356.sorted.bam	NC_007199.1:3491106-3496228	72.608
bams/kang.SRR15010357.sorted.bam	NC_007196.1:1523105-1524006	82.4357
bams/kang.SRR15010357.sorted.bam	NC_007196.1:1539720-1544676	76.4065
bams/kang.SRR15010357.sorted.bam	NC_007195.1:4650883-4653737	0.014711
bams/kang.SRR15010357.sorted.bam	NC_007195.1:4660561-4662944	69.367
bams/kang.SRR15010357.sorted.bam	NC_007198.1:258208-259208	68.2677
bams/kang.SRR15010357.sorted.bam	NC_007198.1:242866-244662	61.1937
bams/kang.SRR15010357.sorted.bam	NC_007199.1:3531190-3532036	65.5124
bams/kang.SRR15010357.sorted.bam	NC_007199.1:3491106-3496228	72.1284
bams/kang.SRR15010358.sorted.bam	NC_007196.1:1523105-1524006	0
bams/kang.SRR15010358.sorted.bam	NC_007196.1:1539720-1544676	20.065
bams/kang.SRR15010358.sorted.bam	NC_007195.1:4650883-4653737	20.8329
bams/kang.SRR15010358.sorted.bam	NC_007195.1:4660561-4662944	22.3192
bams/kang.SRR15010358.sorted.bam	NC_007198.1:258208-259208	0
bams/kang.SRR15010358.sorted.bam	NC_007198.1:242866-244662	14.3817
bams/kang.SRR15010358.sorted.bam	NC_007199.1:3531190-3532036	0
bams/kang.SRR15010358.sorted.bam	NC_007199.1:3491106-3496228	19.6094
bams/kang.SRR15010359.sorted.bam	NC_007196.1:1523105-1524006	0.81153
bams/kang.SRR15010359.sorted.bam	NC_007196.1:1539720-1544676	72.5013
bams/kang.SRR15010359.sorted.bam	NC_007195.1:4650883-4653737	0
bams/kang.SRR15010359.sorted.bam	NC_007195.1:4660561-4662944	68.7131
bams/kang.SRR15010359.sorted.bam	NC_007198.1:258208-259208	70.5964
bams/kang.SRR15010359.sorted.bam	NC_007198.1:242866-244662	57.5203
bams/kang.SRR15010359.sorted.bam	NC_007199.1:3531190-3532036	1.02243
bams/kang.SRR15010359.sorted.bam	NC_007199.1:3491106-3496228	71.3693
bams/kang.SRR15010360.sorted.bam	NC_007196.1:1523105-1524006	92.6519
bams/kang.SRR15010360.sorted.bam	NC_007196.1:1539720-1544676	80.1434
bams/kang.SRR15010360.sorted.bam	NC_007195.1:4650883-4653737	0.175832
bams/kang.SRR15010360.sorted.bam	NC_007195.1:4660561-4662944	75.349
bams/kang.SRR15010360.sorted.bam	NC_007198.1:258208-259208	0.148851
bams/kang.SRR15010360.sorted.bam	NC_007198.1:242866-244662	70.192
bams/kang.SRR15010360.sorted.bam	NC_007199.1:3531190-3532036	71.1311
bams/kang.SRR15010360.sorted.bam	NC_007199.1:3491106-3496228	80.374
bams/kang.SRR15010361.sorted.bam	NC_007196.1:1523105-1524006	0
bams/kang.SRR15010361.sorted.bam	NC_007196.1:1539720-1544676	77.9857
bams/kang.SRR15010361.sorted.bam	NC_007195.1:4650883-4653737	0
bams/kang.SRR15010361.sorted.bam	NC_007195.1:4660561-4662944	73.1669
bams/kang.SRR15010361.sorted.bam	NC_007198.1:258208-259208	0
bams/kang.SRR15010361.sorted.bam	NC_007198.1:242866-244662	61.0701
bams/kang.SRR15010361.sorted.bam	NC_007199.1:3531190-3532036	0.29634
bams/kang.SRR15010361.sorted.bam	NC_007199.1:3491106-3496228	80.5913
bams/kang.SRR15010362.sorted.bam	NC_007196.1:1523105-1524006	97.0809
bams/kang.SRR15010362.sorted.bam	NC_007196.1:1539720-1544676	83.9939
bams/kang.SRR15010362.sorted.bam	NC_007195.1:4650883-4653737	0.0879159
bams/kang.SRR15010362.sorted.bam	NC_007195.1:4660561-4662944	89.0294
bams/kang.SRR15010362.sorted.bam	NC_007198.1:258208-259208	0.0949051
bams/kang.SRR15010362.sorted.bam	NC_007198.1:242866-244662	69.3806
bams/kang.SRR15010362.sorted.bam	NC_007199.1:3531190-3532036	0
bams/kang.SRR15010362.sorted.bam	NC_007199.1:3491106-3496228	87.1808
bams/kang.SRR15010363.sorted.bam	NC_007196.1:1523105-1524006	0.235033
bams/kang.SRR15010363.sorted.bam	NC_007196.1:1539720-1544676	74.4666
bams/kang.SRR15010363.sorted.bam	NC_007195.1:4650883-4653737	0
bams/kang.SRR15010363.sorted.bam	NC_007195.1:4660561-4662944	66.4769
bams/kang.SRR15010363.sorted.bam	NC_007198.1:258208-259208	74.2637
bams/kang.SRR15010363.sorted.bam	NC_007198.1:242866-244662	55.4942
bams/kang.SRR15010363.sorted.bam	NC_007199.1:3531190-3532036	0
bams/kang.SRR15010363.sorted.bam	NC_007199.1:3491106-3496228	68.952
bams/kang.SRR15010364.sorted.bam	NC_007196.1:1523105-1524006	83.9656
bams/kang.SRR15010364.sorted.bam	NC_007196.1:1539720-1544676	70.624
bams/kang.SRR15010364.sorted.bam	NC_007195.1:4650883-4653737	0.175832
bams/kang.SRR15010364.sorted.bam	NC_007195.1:4660561-4662944	64.4874
bams/kang.SRR15010364.sorted.bam	NC_007198.1:258208-259208	71.002
bams/kang.SRR15010364.sorted.bam	NC_007198.1:242866-244662	53.1664
bams/kang.SRR15010364.sorted.bam	NC_007199.1:3531190-3532036	71.6588
bams/kang.SRR15010364.sorted.bam	NC_007199.1:3491106-3496228	74.3516
bams/kang.SRR15010365.sorted.bam	NC_007196.1:1523105-1524006	0
bams/kang.SRR15010365.sorted.bam	NC_007196.1:1539720-1544676	81.5713
bams/kang.SRR15010365.sorted.bam	NC_007195.1:4650883-4653737	0
bams/kang.SRR15010365.sorted.bam	NC_007195.1:4660561-4662944	74.9564
bams/kang.SRR15010365.sorted.bam	NC_007198.1:258208-259208	79.6623
bams/kang.SRR15010365.sorted.bam	NC_007198.1:242866-244662	61.0462
bams/kang.SRR15010365.sorted.bam	NC_007199.1:3531190-3532036	65.0945
bams/kang.SRR15010365.sorted.bam	NC_007199.1:3491106-3496228	78.5959
bams/kang.SRR15010366.sorted.bam	NC_007196.1:1523105-1524006	0
bams/kang.SRR15010366.sorted.bam	NC_007196.1:1539720-1544676	68.4696
bams/kang.SRR15010366.sorted.bam	NC_007195.1:4650883-4653737	0.0879159
bams/kang.SRR15010366.sorted.bam	NC_007195.1:4660561-4662944	63.6615
bams/kang.SRR15010366.sorted.bam	NC_007198.1:258208-259208	0
bams/kang.SRR15010366.sorted.bam	NC_007198.1:242866-244662	58.443
bams/kang.SRR15010366.sorted.bam	NC_007199.1:3531190-3532036	51.6635
bams/kang.SRR15010366.sorted.bam	NC_007199.1:3491106-3496228	66.1263
bams/kang.SRR15010367.sorted.bam	NC_007196.1:1523105-1524006	0.280488
bams/kang.SRR15010367.sorted.bam	NC_007196.1:1539720-1544676	55.4711
bams/kang.SRR15010367.sorted.bam	NC_007195.1:4650883-4653737	0
bams/kang.SRR15010367.sorted.bam	NC_007195.1:4660561-4662944	64.5642
bams/kang.SRR15010367.sorted.bam	NC_007198.1:258208-259208	0
bams/kang.SRR15010367.sorted.bam	NC_007198.1:242866-244662	42.0467
bams/kang.SRR15010367.sorted.bam	NC_007199.1:3531190-3532036	56.3318
bams/kang.SRR15010367.sorted.bam	NC_007199.1:3491106-3496228	55.8776
bams/kang.SRR15010368.sorted.bam	NC_007196.1:1523105-1524006	0
bams/kang.SRR15010368.sorted.bam	NC_007196.1:1539720-1544676	63.5356
bams/kang.SRR15010368.sorted.bam	NC_007195.1:4650883-4653737	0
bams/kang.SRR15010368.sorted.bam	NC_007195.1:4660561-4662944	59.2672
bams/kang.SRR15010368.sorted.bam	NC_007198.1:258208-259208	53.4825
bams/kang.SRR15010368.sorted.bam	NC_007198.1:242866-244662	49.8397
bams/kang.SRR15010368.sorted.bam	NC_007199.1:3531190-3532036	0
bams/kang.SRR15010368.sorted.bam	NC_007199.1:3491106-3496228	69.0798
bams/kang.SRR15010369.sorted.bam	NC_007196.1:1523105-1524006	73.6486
bams/kang.SRR15010369.sorted.bam	NC_007196.1:1539720-1544676	70.4803
bams/kang.SRR15010369.sorted.bam	NC_007195.1:4650883-4653737	62.8371
bams/kang.SRR15010369.sorted.bam	NC_007195.1:4660561-4662944	57.6086
bams/kang.SRR15010369.sorted.bam	NC_007198.1:258208-259208	70.2058
bams/kang.SRR15010369.sorted.bam	NC_007198.1:242866-244662	47.6928
bams/kang.SRR15010369.sorted.bam	NC_007199.1:3531190-3532036	0
bams/kang.SRR15010369.sorted.bam	NC_007199.1:3491106-3496228	71.2889
bams/kang.SRR15010370.sorted.bam	NC_007196.1:1523105-1524006	0.278271
bams/kang.SRR15010370.sorted.bam	NC_007196.1:1539720-1544676	62.9358
bams/kang.SRR15010370.sorted.bam	NC_007195.1:4650883-4653737	0
bams/kang.SRR15010370.sorted.bam	NC_007195.1:4660561-4662944	54.9299
bams/kang.SRR15010370.sorted.bam	NC_007198.1:258208-259208	0
bams/kang.SRR15010370.sorted.bam	NC_007198.1:242866-244662	44.842
bams/kang.SRR15010370.sorted.bam	NC_007199.1:3531190-3532036	47.6612
bams/kang.SRR15010370.sorted.bam	NC_007199.1:3491106-3496228	61.5231
bams/kang.SRR15010371.sorted.bam	NC_007196.1:1523105-1524006	0
bams/kang.SRR15010371.sorted.bam	NC_007196.1:1539720-1544676	88.0972
bams/kang.SRR15010371.sorted.bam	NC_007195.1:4650883-4653737	86.9079
bams/kang.SRR15010371.sorted.bam	NC_007195.1:4660561-4662944	88.4291
bams/kang.SRR15010371.sorted.bam	NC_007198.1:258208-259208	0.046953
bams/kang.SRR15010371.sorted.bam	NC_007198.1:242866-244662	68.0556
bams/kang.SRR15010371.sorted.bam	NC_007199.1:3531190-3532036	0
bams/kang.SRR15010371.sorted.bam	NC_007199.1:3491106-3496228	88.878
bams/kang.SRR15010372.sorted.bam	NC_007196.1:1523105-1524006	129.978
bams/kang.SRR15010372.sorted.bam	NC_007196.1:1539720-1544676	110.906
